interest_rate,verified_income,debt_to_income,credit_util,public_record_bankrupt,term,issue_month,inquiries_last_12m
14.08,Source Verified,11.96,0.64,0,36,18-Jan,0
9.44,Not Verified,30.16,0.58,0,60,18-Feb,1
13.58,Verified,30.13,0.29,0,60,18-Mar,6
12.61,Not Verified,25.06,0.17,1,60,18-Mar,5
5.32,Not Verified,12.5,0.29,0,36,18-Jan,1
16.02,Not Verified,21.43,0.74,0,60,18-Jan,3
17.09,Source Verified,11.19,0.67,0,36,18-Jan,5
7.35,Source Verified,1.44,0.07,1,60,18-Feb,2
9.92,Not Verified,14.23,0.15,0,60,18-Mar,1
9.93,Not Verified,17.28,0.19,0,36,18-Jan,2
9.92,Source Verified,8.44,0.86,0,60,18-Mar,0
9.44,Not Verified,3.81,0.01,0,36,18-Feb,1
9.44,Not Verified,3.17,0.03,0,60,18-Jan,1
20,Verified,22.08,0.53,0,60,18-Jan,0
17.09,Verified,28.97,0.25,0,36,18-Jan,1
12.61,Source Verified,8.96,0.04,1,60,18-Mar,0
20,Source Verified,7.02,0.02,0,36,18-Jan,4
16.02,Not Verified,27.77,0.27,0,60,18-Jan,0
10.9,Verified,23.01,0.16,0,36,18-Mar,0
15.04,Source Verified,27.05,0.59,1,36,18-Mar,3
10.42,Verified,31.94,0.55,1,36,18-Jan,3
6.08,Not Verified,24.2,0.09,0,36,18-Feb,2
12.62,Not Verified,37.63,0.39,0,60,18-Feb,0
10.9,Source Verified,8.13,0.44,0,60,18-Mar,0
13.59,Source Verified,18.8,0.68,0,36,18-Feb,3
11.99,Not Verified,23.24,0.51,0,60,18-Jan,0
19.42,Source Verified,38.95,0.2,0,60,18-Mar,1
16.01,Source Verified,24.35,0.73,0,36,18-Mar,0
10.41,Not Verified,29.38,0.39,0,36,18-Mar,2
7.97,Source Verified,13.2,0.27,0,36,18-Mar,2
10.42,Verified,31.18,0.31,0,36,18-Jan,2
11.98,Source Verified,24.95,0.63,0,36,18-Mar,1
10.42,Verified,29.6,0.58,1,36,18-Feb,3
12.61,Not Verified,37.95,0.34,1,60,18-Mar,5
26.3,Not Verified,20.68,1.12,1,60,18-Jan,0
7.97,Verified,17.57,0.39,0,36,18-Jan,6
7.97,Source Verified,15.37,0.17,0,36,18-Feb,4
9.93,Source Verified,26.85,0.69,0,36,18-Feb,3
10.9,Verified,23.75,0.37,1,36,18-Feb,1
9.93,Source Verified,39.8,0.3,0,36,18-Feb,8
11.98,Source Verified,36.87,0.23,1,36,18-Mar,0
18.45,Source Verified,5.78,0.71,0,60,18-Mar,0
9.93,Source Verified,19.73,0.16,0,36,18-Jan,0
5.32,Not Verified,17.32,0.44,0,36,18-Feb,0
6.08,Source Verified,7.75,0.78,0,36,18-Jan,1
9.93,Verified,42.5,0.31,0,60,18-Jan,1
28.72,Verified,29.31,0.44,0,60,18-Jan,4
9.43,Source Verified,26.39,0.14,0,36,18-Mar,12
14.08,Source Verified,18.89,0.57,0,60,18-Feb,0
13.59,Source Verified,15.93,0.17,0,36,18-Jan,1
13.59,Verified,22.05,0.7,0,60,18-Jan,2
11.99,Source Verified,19.89,0.78,0,36,18-Feb,0
7.35,Not Verified,1.96,0.04,0,36,18-Jan,3
6.72,Source Verified,20.36,0.2,0,36,18-Jan,3
9.44,Verified,6.53,0.7,0,36,18-Feb,4
10.42,Not Verified,14.58,0.92,0,36,18-Jan,0
11.99,Verified,39.05,0.19,0,36,18-Jan,8
10.42,Not Verified,25.18,0.77,1,60,18-Jan,1
10.91,Verified,44.53,0.87,0,60,18-Feb,0
9.43,Not Verified,31.72,0.2,0,36,18-Mar,0
7.96,Not Verified,20.95,0.38,0,36,18-Mar,3
20.39,Source Verified,16.96,0.74,1,60,18-Mar,4
6.72,Not Verified,16.84,0.47,0,36,18-Jan,4
17.47,Not Verified,1.84,0.12,0,36,18-Mar,2
7.97,Source Verified,29.55,0.3,0,36,18-Jan,3
6.71,Verified,80.18,0.13,0,36,18-Mar,0
9.93,Source Verified,24.63,0.39,0,60,18-Jan,0
12.61,Verified,35.77,0.44,0,60,18-Mar,0
12.61,Not Verified,4.8,0.59,0,36,18-Mar,3
11.99,Source Verified,21.15,0.2,0,60,18-Jan,1
10.41,Not Verified,25.92,0.29,0,36,18-Mar,3
7.97,Not Verified,13.61,0.46,1,36,18-Feb,2
10.42,Not Verified,28.21,0.23,0,60,18-Jan,1
14.08,Not Verified,6.2,0.41,1,60,18-Feb,2
13.59,Not Verified,12.24,0.68,1,36,18-Jan,2
22.91,Not Verified,27.56,0.4,0,36,18-Jan,0
6.72,Not Verified,9.29,0.03,0,36,18-Jan,0
18.06,Source Verified,7.51,0.13,0,36,18-Mar,4
12.61,Source Verified,17.02,0.73,1,60,18-Mar,2
22.9,Source Verified,17.3,0.78,0,60,18-Mar,0
14.08,Not Verified,14.88,0.52,0,36,18-Jan,3
20,Verified,4.31,0.69,0,36,18-Jan,0
18.06,Verified,19.99,0.14,0,36,18-Feb,3
16.01,Verified,42.99,0.39,0,36,18-Mar,4
25.82,Source Verified,7.15,0.6,0,60,18-Feb,1
12.62,Source Verified,35.2,0.16,0,36,18-Feb,1
15.05,Not Verified,23.76,0.29,0,60,18-Jan,1
19.42,Verified,12.92,0.31,2,60,18-Mar,7
18.06,Verified,37.55,0.6,0,36,18-Jan,1
17.09,Source Verified,17.83,0.16,0,60,18-Jan,1
6.72,Not Verified,38.73,0.64,0,36,18-Jan,1
15.04,Source Verified,16.56,0.76,0,36,18-Mar,6
6.71,Source Verified,15.95,0.17,1,36,18-Mar,6
10.9,Verified,47.16,0.51,0,36,18-Mar,1
19.03,Verified,11.26,0.98,0,36,18-Feb,2
11.98,Not Verified,24.5,0.66,0,36,18-Feb,2
11.99,Source Verified,31.25,0.52,1,60,18-Jan,4
12.61,Not Verified,6.56,0.02,0,36,18-Feb,0
7.35,Not Verified,7.03,0.05,0,60,18-Jan,0
7.96,Source Verified,34.41,0.34,0,36,18-Mar,1
9.92,Not Verified,23.5,0.42,0,36,18-Mar,2
12.61,Not Verified,35.91,0.51,0,60,18-Mar,2
12.61,Source Verified,28.98,0.34,0,60,18-Mar,0
18.06,Verified,26.13,0.42,0,36,18-Jan,4
9.92,Not Verified,21.46,1.51,1,36,18-Feb,0
10.41,Source Verified,4.31,0.11,0,60,18-Mar,0
6.08,Not Verified,22.93,0.2,0,36,18-Feb,0
13.58,Source Verified,16.83,0.55,0,60,18-Mar,1
10.42,Not Verified,26.64,0.89,0,36,18-Jan,1
10.9,Not Verified,16.17,0.58,0,36,18-Mar,0
6.07,Not Verified,13.18,0.42,0,36,18-Mar,0
10.41,Verified,14.4,0.08,0,36,18-Mar,6
20,Not Verified,12.16,0.1,0,36,18-Jan,2
6.08,Source Verified,15.47,0.25,0,36,18-Feb,8
10.42,Verified,56.82,0.23,0,60,18-Mar,1
7.96,Not Verified,7.78,0.62,0,36,18-Mar,0
20.39,Verified,0,0,0,36,18-Mar,1
16.02,Not Verified,25.37,0.36,1,36,18-Feb,5
10.42,Source Verified,10.52,0.64,0,36,18-Jan,1
15.04,Source Verified,14.41,0.12,0,36,18-Mar,1
19.42,Verified,7.45,0.05,0,60,18-Mar,1
7.96,Source Verified,58.06,0.26,1,36,18-Mar,2
13.58,Source Verified,3.34,0.08,0,60,18-Mar,2
9.43,Source Verified,9.5,0.05,0,36,18-Mar,1
16.01,Source Verified,18.18,0.54,0,36,18-Mar,2
9.92,Not Verified,24.24,0.14,0,36,18-Mar,1
11.98,Not Verified,34.28,0.17,0,60,18-Mar,3
9.43,Not Verified,19.44,0.37,0,36,18-Mar,2
12.62,Not Verified,8.69,0.4,1,60,18-Jan,4
11.99,Verified,23.92,0.28,0,36,18-Jan,3
6.07,Not Verified,20.42,0.21,0,36,18-Mar,1
16.02,Not Verified,41.33,0.26,0,36,18-Feb,0
12.62,Verified,35.99,0.2,0,60,18-Feb,4
9.92,Source Verified,11.76,0.32,0,36,18-Mar,5
18.45,Not Verified,5.43,1.17,0,36,18-Mar,0
20.39,Verified,16.11,0.08,0,60,18-Mar,0
21.45,Verified,24.75,0.52,1,36,18-Jan,0
6.72,Source Verified,12.08,0.14,0,36,18-Jan,0
9.92,Verified,2.46,0.1,0,60,18-Mar,1
5.32,Not Verified,10.49,0.06,0,36,18-Jan,2
11.99,Not Verified,7.93,0.43,0,36,18-Feb,0
12.61,Not Verified,32.04,0.53,0,60,18-Mar,0
14.07,Verified,23.51,0.29,1,36,18-Mar,0
5.32,Source Verified,8.87,0.13,0,36,18-Jan,0
6.08,Source Verified,24.32,0.11,0,36,18-Jan,0
7.97,Source Verified,12.85,0.4,0,36,18-Feb,1
18.45,Source Verified,20.26,0.36,0,36,18-Mar,0
6.08,Not Verified,18.5,0.11,0,36,18-Feb,0
14.08,Verified,12.15,0.26,0,60,18-Jan,2
10.91,Not Verified,17.96,0.5,0,36,18-Feb,0
10.9,Source Verified,14.88,0.09,0,60,18-Mar,5
9.93,Verified,8.36,0.32,0,60,18-Jan,1
5.31,Not Verified,19.1,0.53,0,36,18-Mar,0
10.9,Source Verified,24.97,0.24,0,36,18-Mar,1
9.93,Source Verified,17.83,0.21,0,36,18-Jan,2
21.85,Not Verified,16.74,0.76,0,36,18-Mar,2
10.91,Source Verified,11.3,0.11,0,36,18-Jan,3
11.98,Source Verified,24.77,0.63,0,36,18-Feb,0
12.62,Verified,21.18,0.74,0,36,18-Feb,0
10.42,Source Verified,17.52,0.47,1,36,18-Feb,2
20.39,Source Verified,8.49,1.12,1,36,18-Mar,0
13.58,Verified,28.98,0.12,0,36,18-Feb,3
13.59,Verified,9.36,0.36,0,36,18-Feb,3
19.03,Not Verified,35.56,0.12,0,36,18-Feb,1
10.91,Verified,7.75,0.04,0,60,18-Feb,4
7.96,Not Verified,23.15,0.34,0,36,18-Mar,1
10.41,Source Verified,15.29,0.71,1,36,18-Mar,0
14.08,Verified,77.55,0.11,1,36,18-Jan,2
9.93,Source Verified,19.28,0.61,0,60,18-Feb,0
21.45,Source Verified,30.61,0.63,0,36,18-Jan,1
14.08,Source Verified,4.99,1.6,1,60,18-Feb,0
13.59,Verified,20.93,0.49,0,60,18-Feb,9
16.01,Source Verified,19.82,0.53,1,36,18-Mar,3
15.05,Source Verified,10.27,0.2,0,60,18-Mar,4
11.98,Verified,39.87,0.67,0,36,18-Mar,0
13.59,Source Verified,22.42,0.57,0,60,18-Feb,2
12.62,Source Verified,1.48,0.87,0,36,18-Jan,4
7.97,Not Verified,16.62,0.44,1,36,18-Jan,3
18.45,Source Verified,14.46,0.11,0,36,18-Mar,1
13.58,Not Verified,18.69,0.75,0,36,18-Mar,2
14.08,Verified,40.86,0.2,0,36,18-Jan,1
10.41,Verified,19.79,0.72,0,36,18-Feb,2
14.08,Verified,31.89,0.19,0,60,18-Mar,3
15.04,Source Verified,8.24,0.82,0,36,18-Mar,0
18.06,Verified,43.32,0.35,0,60,18-Feb,6
24.84,Source Verified,4.21,0.08,0,36,18-Mar,0
16.02,Verified,21.29,0.21,0,36,18-Jan,2
12.61,Not Verified,33.27,0.63,0,36,18-Feb,2
5.32,Not Verified,7.72,0.1,0,36,18-Jan,0
13.59,Source Verified,31.04,0.52,0,60,18-Mar,1
9.44,Not Verified,29.28,0.33,0,60,18-Jan,1
7.34,Source Verified,17.37,0.17,0,36,18-Mar,1
6.08,Verified,6.14,0.48,0,36,18-Feb,1
14.07,Verified,10.26,0.56,0,36,18-Mar,2
15.05,Not Verified,22.44,0.78,0,36,18-Jan,3
19.42,Source Verified,23.65,0.16,0,36,18-Mar,4
6.72,Source Verified,9.59,0.09,0,36,18-Jan,1
15.05,Source Verified,29.27,0.72,1,36,18-Jan,1
24.85,Not Verified,26.46,0.94,0,60,18-Feb,1
5.32,Source Verified,17.08,0.55,0,36,18-Jan,0
21.45,Not Verified,33.48,0.2,0,36,18-Jan,2
16.02,Verified,12.58,0.3,0,60,18-Feb,7
21.45,Verified,32.58,0.56,0,36,18-Feb,1
18.06,Source Verified,14.38,0.8,0,60,18-Feb,0
6.07,Source Verified,15.96,0.17,0,36,18-Mar,1
5.32,Source Verified,0.74,0.03,0,36,18-Feb,0
12.62,Not Verified,28.02,0.54,0,36,18-Feb,1
10.42,Verified,24.23,0.06,0,60,18-Jan,3
13.58,Not Verified,22.77,0.61,0,60,18-Mar,1
10.9,Verified,29.73,0.26,0,60,18-Mar,1
14.08,Source Verified,15.73,0.1,0,36,18-Feb,7
20,Source Verified,19.31,0.22,1,60,18-Jan,3
9.92,Source Verified,4.63,0.36,0,60,18-Mar,4
10.91,Source Verified,21.76,0.9,0,36,18-Jan,9
10.9,Source Verified,8.34,0.33,0,36,18-Mar,1
17.09,Verified,21.15,0.54,0,36,18-Feb,0
12.62,Source Verified,18.28,0.13,0,60,18-Jan,1
10.41,Not Verified,10.44,0.74,0,36,18-Feb,0
13.58,Not Verified,6,0.66,0,36,18-Mar,2
12.61,Source Verified,21.86,0.68,0,36,18-Mar,1
10.41,Not Verified,11.8,1.11,0,36,18-Mar,1
6.72,Not Verified,20.73,0.43,0,36,18-Jan,0
14.08,Verified,21.97,0.75,1,60,18-Feb,2
14.08,Verified,8.26,0.68,1,60,18-Feb,5
13.58,Source Verified,5.4,0.03,0,36,18-Mar,5
9.44,Source Verified,2.72,0.21,0,36,18-Jan,1
6.08,Verified,13.53,0.52,0,36,18-Jan,0
12.62,Not Verified,20.31,0.82,0,36,18-Jan,0
17.47,Verified,21.38,0.53,0,36,18-Mar,3
9.44,Not Verified,10.4,0.25,1,36,18-Feb,5
11.98,Source Verified,10.31,0.64,0,36,18-Mar,5
9.92,Not Verified,9.87,0.11,0,60,18-Mar,8
7.96,Source Verified,19.6,0.23,0,36,18-Mar,2
7.35,Source Verified,20.96,0.21,0,60,18-Feb,0
5.32,Source Verified,18.59,0.22,0,36,18-Jan,0
17.09,Verified,29.18,0.35,0,60,18-Jan,0
14.08,Verified,32.1,0.15,0,60,18-Jan,4
6.08,Not Verified,14.57,0.28,0,36,18-Feb,0
6.07,Source Verified,16.63,0.18,0,36,18-Mar,2
9.92,Verified,10.96,0.13,0,60,18-Mar,2
6.07,Verified,41.66,0.59,0,36,18-Mar,1
17.09,Source Verified,18.45,0.69,0,60,18-Jan,4
26.3,Verified,19.4,0.25,0,60,18-Feb,3
5.32,Source Verified,21.53,0.31,0,36,18-Feb,3
17.47,Source Verified,20.73,0.81,0,36,18-Mar,1
16.02,Source Verified,32.12,0.2,0,60,18-Feb,1
11.98,Not Verified,26.77,0.25,0,60,18-Feb,2
5.31,Source Verified,3.73,0.07,0,36,18-Mar,6
10.41,Not Verified,14.63,0.21,0,36,18-Mar,1
10.9,Not Verified,22.05,0.29,1,36,18-Mar,5
6.71,Not Verified,21.6,0.38,0,36,18-Mar,0
6.71,Not Verified,26.79,0.12,0,36,18-Feb,1
17.09,Source Verified,21.12,0.39,0,36,18-Feb,1
14.08,Source Verified,35.88,0.38,0,60,18-Jan,4
5.32,Verified,4.37,0.2,0,36,18-Jan,2
9.44,Verified,15.79,0.12,0,60,18-Mar,11
15.05,Source Verified,11.95,0.85,0,36,18-Feb,0
7.97,Verified,7.86,0.3,0,36,18-Jan,0
17.47,Not Verified,40.51,0.72,0,36,18-Mar,0
9.93,Verified,20.48,0.07,0,36,18-Feb,5
6,Source Verified,17.45,0.36,0,36,18-Jan,0
6.08,Not Verified,7.16,0.12,0,36,18-Jan,2
18.06,Verified,22.82,0.61,0,60,18-Mar,2
5.31,Source Verified,24.82,0.17,1,36,18-Mar,1
14.08,Source Verified,11.93,0.08,0,60,18-Jan,2
9.43,Not Verified,14.53,0.59,0,36,18-Mar,0
10.91,Not Verified,26.33,0.37,0,36,18-Feb,9
11.98,Verified,38.19,0.72,0,36,18-Mar,2
5.32,Verified,34.96,0.41,0,36,18-Jan,0
14.07,Verified,14.03,0.08,0,36,18-Mar,2
16.02,Source Verified,1.73,0.08,1,36,18-Jan,5
14.08,Verified,21.6,0.82,1,60,18-Jan,2
9.44,Not Verified,10.69,0.31,0,36,18-Feb,0
13.58,Source Verified,17.3,0.38,0,60,18-Mar,4
7.34,Not Verified,15.07,0.06,0,36,18-Mar,0
10.42,Source Verified,18.39,0.23,0,60,18-Feb,2
9.93,Source Verified,26.12,0.46,0,36,18-Feb,2
5.32,Not Verified,15.63,0.42,1,36,18-Jan,1
16.01,Source Verified,23.53,0.64,0,36,18-Mar,4
7.96,Source Verified,1.26,0,1,36,18-Mar,2
9.43,Source Verified,9.65,0.55,0,36,18-Mar,1
5.31,Source Verified,14.7,0.13,0,60,18-Mar,0
12.62,Not Verified,17.99,0.13,0,36,18-Feb,4
7.34,Not Verified,2.99,0.01,1,36,18-Feb,0
18.06,Source Verified,12.54,0.75,0,36,18-Feb,0
21.45,Not Verified,36.32,0.83,0,60,18-Jan,1
14.08,Source Verified,33.68,0.59,0,60,18-Jan,1
16.02,Source Verified,12.7,0.3,0,36,18-Jan,0
20,Source Verified,1.25,0.01,0,60,18-Jan,1
21.45,Source Verified,17.37,0.22,0,60,18-Jan,5
20,Not Verified,18.57,0.07,0,36,18-Jan,3
16.01,Not Verified,14.5,0.4,0,36,18-Mar,3
6.72,Not Verified,13,0.15,0,36,18-Feb,3
19.03,Source Verified,17.16,0.73,0,60,18-Feb,1
15.05,Verified,33.24,0.39,0,60,18-Feb,12
7.35,Not Verified,14.34,0.15,0,60,18-Jan,0
18.06,Verified,34.68,0.78,0,36,18-Jan,7
14.08,Verified,15.71,0.57,0,36,18-Feb,0
12.61,Verified,27.94,0.58,0,36,18-Mar,1
17.09,Source Verified,18.28,0.14,0,60,18-Feb,1
15.04,Verified,30.63,0.72,0,36,18-Mar,0
12.62,Verified,13.88,0.06,0,60,18-Jan,3
11.99,Not Verified,6.71,1.16,0,36,18-Jan,3
6.08,Verified,2.08,0.02,0,36,18-Feb,2
29.69,Not Verified,47.6,1.14,0,60,18-Jan,5
7.34,Verified,39.61,0.45,0,36,18-Mar,0
9.93,Verified,84.46,0.67,0,36,18-Jan,4
16.02,Source Verified,2.4,0.02,0,60,18-Jan,0
21.85,Verified,6.1,0.08,0,60,18-Mar,2
13.59,Not Verified,13.04,0.31,0,60,18-Jan,1
10.91,Source Verified,24.28,0.21,0,36,18-Jan,7
9.92,Not Verified,15.07,0.72,0,36,18-Mar,1
12.61,Source Verified,18.1,0.26,0,60,18-Mar,6
11.98,Not Verified,8.52,0.13,0,36,18-Mar,3
7.35,Not Verified,25.46,0.15,0,36,18-Feb,1
6.71,Not Verified,7.92,0.09,0,36,18-Mar,1
10.91,Source Verified,16.21,0.65,0,36,18-Jan,2
10.9,Not Verified,18.72,0.55,1,36,18-Mar,2
9.92,Not Verified,19.48,0.2,0,60,18-Mar,0
26.3,Source Verified,29.64,0.85,0,60,18-Feb,0
12.62,Verified,15.71,0.74,0,60,18-Feb,1
12.61,Source Verified,23.03,0.7,0,36,18-Mar,2
14.07,Source Verified,2.91,0.02,0,60,18-Mar,2
10.9,Source Verified,8.41,0.08,0,36,18-Mar,2
18.06,Not Verified,27.36,0.2,0,60,18-Jan,3
15.04,Source Verified,17.63,0.11,0,36,18-Mar,3
20,Verified,25.91,0.48,0,60,18-Feb,2
9.92,Source Verified,9.56,0.05,0,36,18-Mar,2
16.02,Source Verified,1.84,0.67,0,36,18-Feb,29
10.42,Not Verified,8.27,0.08,1,36,18-Jan,2
10.9,Source Verified,5.67,0.71,0,60,18-Mar,0
23.88,Not Verified,21.8,0.46,0,60,18-Feb,2
6.08,Source Verified,5.21,0.19,0,36,18-Jan,0
19.03,Source Verified,26.23,0.17,0,36,18-Jan,2
7.34,Verified,41.83,0.2,0,36,18-Mar,1
11.99,Not Verified,11.27,0.92,0,36,18-Jan,1
16.02,Verified,14.4,0.61,0,36,18-Jan,4
5.31,Source Verified,15.35,0.16,0,36,18-Mar,0
21.85,Verified,20.37,0.6,1,60,18-Feb,0
7.35,Source Verified,15.59,0.29,0,60,18-Feb,1
11.98,Source Verified,26.18,0.07,1,60,18-Mar,2
10.91,Not Verified,2.31,0.12,0,36,18-Jan,0
9.44,Verified,12.8,0.6,0,36,18-Mar,0
21.85,Source Verified,17.13,0.49,0,36,18-Mar,1
7.34,Source Verified,7.17,0.18,1,60,18-Mar,0
11.99,Not Verified,12.76,1.07,1,36,18-Feb,0
11.99,Verified,11.8,0.23,0,60,18-Mar,3
5.32,Verified,12.14,0.08,0,36,18-Feb,0
6.07,Source Verified,9.52,0.05,0,36,18-Mar,0
14.08,Verified,31.23,0.92,0,36,18-Jan,4
7.35,Not Verified,21.06,0.22,0,60,18-Jan,2
12.62,Not Verified,34.99,0.23,0,60,18-Feb,3
18.06,Not Verified,19.33,0.4,0,36,18-Feb,1
15.05,Source Verified,4.75,0.36,0,36,18-Feb,3
9.44,Not Verified,9.99,0.3,0,36,18-Jan,3
15.05,Source Verified,0.12,0.35,0,36,18-Feb,3
9.92,Not Verified,11.57,0.12,0,36,18-Mar,4
13.59,Verified,25.43,0.52,1,36,18-Jan,4
17.47,Verified,19.33,0.93,0,60,18-Mar,4
10.42,Not Verified,7.01,0.28,0,36,18-Jan,2
5.31,Not Verified,8.68,0.32,0,36,18-Mar,4
6.07,Not Verified,15.6,0.52,0,36,18-Mar,1
10.41,Verified,3.88,0.02,0,36,18-Mar,2
9.93,Verified,22.25,0.2,1,36,18-Jan,2
21.45,Verified,15.64,0.06,0,60,18-Feb,2
7.35,Source Verified,14.66,0.19,0,60,18-Feb,4
6.71,Not Verified,20.16,0.5,1,36,18-Feb,2
16.02,Verified,15.91,0.37,0,36,18-Jan,0
18.06,Verified,2.39,0.01,0,36,18-Jan,8
11.99,Verified,32.69,0.22,0,36,18-Feb,3
11.99,Source Verified,15.85,0.55,0,36,18-Jan,7
14.08,Not Verified,9.6,0.55,0,36,18-Jan,0
5.31,Verified,13.11,0.62,0,36,18-Feb,0
9.44,Source Verified,24.17,0.27,0,36,18-Jan,7
17.47,Source Verified,14.2,0.23,0,36,18-Mar,6
21.45,Source Verified,24.23,0.16,0,60,18-Feb,0
16.01,Verified,47.71,0.29,0,36,18-Mar,3
23.87,Source Verified,24.84,0.79,0,36,18-Mar,5
9.93,Not Verified,6.75,0.41,0,36,18-Feb,1
12.61,Source Verified,14.4,0.48,0,36,18-Mar,2
13.59,Source Verified,37.67,0.7,0,36,18-Jan,1
14.08,Source Verified,22.46,0.32,0,36,18-Jan,1
10.42,Source Verified,20.49,0.07,0,36,18-Feb,1
11.98,Verified,29.07,0.25,0,36,18-Mar,1
12.61,Not Verified,9.95,0.98,0,36,18-Mar,6
16.02,Source Verified,28.82,0.7,0,36,18-Feb,3
9.92,Not Verified,15.05,0.43,0,60,18-Mar,0
15.04,Source Verified,7.46,0.33,0,60,18-Mar,3
10.91,Source Verified,13.92,0.81,0,36,18-Feb,2
9.92,Not Verified,20.14,0.51,0,60,18-Mar,0
13.59,Source Verified,4.71,0.7,0,60,18-Jan,1
6.71,Not Verified,21.75,0.51,0,36,18-Mar,2
18.06,Source Verified,20.48,0.36,0,60,18-Jan,1
9.44,Source Verified,9.04,0.61,0,36,18-Feb,1
16.02,Verified,11.67,0.64,0,36,18-Jan,2
10.42,Source Verified,32.28,0.17,0,60,18-Jan,1
5.31,Not Verified,14.09,0.53,0,36,18-Mar,0
7.34,Source Verified,25.94,0.66,0,36,18-Mar,0
10.42,Not Verified,8.7,0.71,1,36,18-Jan,2
17.47,Verified,27.84,0.37,0,60,18-Mar,3
26.3,Verified,37.82,0.26,0,36,18-Feb,3
7.35,Source Verified,18.57,0.71,0,36,18-Jan,2
10.91,Source Verified,17.08,0.46,0,36,18-Jan,0
9.43,Not Verified,16.92,0.12,0,60,18-Mar,1
9.93,Source Verified,11.64,0.14,0,60,18-Jan,5
7.35,Not Verified,28.14,0.54,0,36,18-Jan,2
10.9,Verified,31.98,0.57,1,60,18-Mar,1
7.96,Source Verified,17.06,0.31,0,36,18-Feb,0
13.58,Source Verified,31.34,0.51,0,36,18-Mar,0
6.07,Not Verified,19.85,0.28,0,36,18-Mar,0
6.07,Verified,41.92,0.34,0,36,18-Mar,1
16.01,Source Verified,10.88,0.84,1,60,18-Mar,1
10.42,Verified,27.31,0.24,0,60,18-Jan,3
12.62,Not Verified,19.48,0.78,0,36,18-Jan,3
6.08,Not Verified,11.81,0.58,1,36,18-Jan,0
10.9,Not Verified,10.38,0.6,0,60,18-Mar,2
10.91,Source Verified,21.52,0.2,0,36,18-Jan,6
18.06,Verified,6.21,0.04,0,60,18-Jan,2
19.03,Source Verified,14.79,0.55,0,60,18-Feb,3
5.32,Source Verified,12.13,0.41,0,36,18-Feb,0
14.07,Source Verified,17.94,0.13,0,60,18-Mar,2
15.04,Source Verified,27.4,0.79,0,60,18-Mar,2
13.58,Not Verified,21.92,0.28,0,36,18-Mar,0
15.05,Source Verified,12.63,0.8,0,36,18-Feb,2
9.43,Not Verified,8.94,0.22,0,60,18-Mar,2
10.91,Source Verified,5.02,0.45,0,36,18-Jan,2
10.42,Source Verified,28.88,0.2,0,60,18-Jan,1
9.93,Verified,23.33,0.19,0,36,18-Jan,0
7.96,Verified,14.43,0.09,0,36,18-Mar,2
12.62,Not Verified,10.35,0.13,0,60,18-Feb,0
15.05,Verified,22.07,0.71,0,60,18-Jan,0
7.96,Not Verified,19,0.05,0,36,18-Mar,0
9.43,Not Verified,26.4,0.2,0,36,18-Mar,6
11.99,Source Verified,0.25,0.02,0,60,18-Feb,1
6.71,Not Verified,22.58,0.14,0,36,18-Mar,1
7.34,Source Verified,13.73,0.65,0,36,18-Mar,4
6.07,Source Verified,13.55,0.48,0,36,18-Feb,1
7.35,Source Verified,5.41,0.15,0,36,18-Mar,1
15.05,Not Verified,26.84,0.42,1,60,18-Jan,6
15.04,Verified,28.4,0.74,0,60,18-Feb,11
10.42,Source Verified,21.27,0.15,0,36,18-Jan,6
14.08,Not Verified,20.42,0.13,0,60,18-Jan,0
5.31,Verified,4.26,0.1,0,36,18-Mar,5
6.08,Verified,46.68,0.43,0,36,18-Feb,0
13.58,Source Verified,6.75,0.72,1,60,18-Mar,0
7.97,Not Verified,30.85,0.22,0,36,18-Jan,1
9.43,Source Verified,17.09,0.44,0,36,18-Mar,0
6.07,Not Verified,10.37,0.64,0,36,18-Mar,6
6.72,Not Verified,14.13,0.23,0,36,18-Jan,0
20.39,Not Verified,35.53,0.47,0,36,18-Mar,2
5.31,Source Verified,35.49,0.35,0,36,18-Mar,1
11.99,Verified,1.94,0.01,0,60,18-Jan,2
14.07,Verified,35.36,0.54,0,36,18-Feb,3
21.45,Source Verified,26.73,0.43,0,60,18-Jan,9
10.42,Source Verified,18.6,0.14,0,60,18-Jan,3
11.98,Source Verified,11.83,0.09,0,60,18-Mar,2
12.61,Verified,18.85,0.22,0,36,18-Mar,1
7.97,Not Verified,6.04,0.73,0,36,18-Jan,0
15.05,Verified,26.32,0.32,1,60,18-Feb,6
30.75,Not Verified,32.81,0.29,0,60,18-Feb,1
9.44,Not Verified,17.11,0.2,1,36,18-Feb,6
24.84,Source Verified,11.93,0.79,0,60,18-Mar,3
10.41,Source Verified,15.9,0.78,0,36,18-Feb,0
14.08,Source Verified,24.69,0.85,1,36,18-Jan,1
10.91,Source Verified,25.64,0.15,0,60,18-Jan,1
11.98,Not Verified,7.03,0.6,1,36,18-Mar,0
10.9,Source Verified,10.92,0.04,0,60,18-Mar,0
19.42,Source Verified,31.18,0.29,0,36,18-Mar,0
7.35,Source Verified,3.81,0.29,1,36,18-Feb,0
10.91,Verified,16.48,0.57,0,36,18-Mar,2
9.92,Not Verified,26.94,0.15,1,60,18-Mar,1
18.45,Verified,22.19,0.55,0,36,18-Mar,1
15.04,Source Verified,19.42,0.51,0,36,18-Mar,1
13.58,Source Verified,1.29,0.21,1,60,18-Mar,2
